,Llama2-ShareGPT-Seed-0,Llama2-ShareGPT-Seed-1,Llama2-Tulu,Mistral-ShareGPT,Mistral-Tulu-Seed-0,Mistral-Tulu-Seed-1
Hyperbolic Discounting_A supply chain manager at a company from the health care equipment & services industry deciding on selecting a new vendor for essential raw materials.,0.0,-0.26666666622222224,0.0,0.04394124479318935,0.19999999966666665,0.5999999980000001
Hyperbolic Discounting_A supply chain manager at a company from the household & personal products industry deciding on a new supplier to improve delivery times.,-0.19999999933333337,0.19999999966666665,-0.19999999800000004,0.22222222148148146,0.0,0.3199999974933334
Hyperbolic Discounting_A supply chain manager at a company from the materials industry deciding on the best way to mitigate supply chain disruptions due to external factors.,0.16666666638888888,-0.19999999959999998,0.33333333277777777,0.04394124479318935,-0.13333333288888888,0.36666666405555565
"Hyperbolic Discounting_A supply chain manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on alternate suppliers to mitigate risk during a global shortage of raw materials.",0.0,0.09999999983333333,0.3333333322222223,0.3333333322222222,-0.26666666577777776,0.5999999980000001
Hyperbolic Discounting_A supply chain manager at a company from the semiconductors & semiconductor equipment industry deciding on which supplier to partner with for raw materials to ensure consistent quality and delivery times.,0.10000000016666659,0.33333333277777777,-0.19999999933333337,0.0,0.0,0.19999999800000004
Hyperbolic Discounting_A supply chain manager at a company from the technology hardware & equipment industry deciding how to redesign the logistics network to reduce costs and improve delivery times.,0.0,0.33333333277777777,0.33333333088888895,-0.3999999992,0.0,0.19999999933333337
Hyperbolic Discounting_A supply chain manager at a company from the transportation industry deciding on the best supplier partnership to enhance supply chain resilience.,-0.09999999950000005,0.0,-0.19999999800000004,-0.1999999996,0.0,0.3999999960000001
Hyperbolic Discounting_A traffic manager at a company from the transportation industry deciding on the scheduling of personnel to manage peak traffic hours effectively.,0.2499999995833333,-0.3999999989333333,0.0,0.35555555454814813,0.0,0.19999999800000004
Hyperbolic Discounting_A transit operations manager at a company from the transportation industry deciding on route changes in response to a temporary road closure.,-0.6666666649999999,0.06666666655555553,0.0,0.22222222148148146,0.0,0.7999999946666667
Hyperbolic Discounting_A transportation safety manager at a company from the transportation industry deciding on implementing new safety measures to comply with updated regulations.,0.36666666605555553,-0.09999999983333337,-0.19999999800000004,0.1999999991555556,-0.13333333288888888,0.366666665388889
Hyperbolic Discounting_A warehouse manager at a company from the transportation industry deciding on the layout restructuring to maximize storage efficiency.,0.19999999966666665,0.4999999991666667,-0.19999999800000004,0.0,-0.2499999995833333,0.5666666607222224
Hyperbolic Discounting_A wealth manager at a company from the financial services industry deciding on the optimal retirement plan for a high-net-worth client to meet their long-term financial goals.,0.19999999966666665,0.4999999991666667,0.13333333344444442,0.13333333306666667,0.0,-0.06666666655555552
Hyperbolic Discounting_An IT manager at a company from the software & services industry deciding on the upgrade of the company's cybersecurity measures in response to recent threats.,0.5999999989999999,0.0,-0.26666666255555566,-0.07999999984,0.3333333322222223,-0.03333333327777776
Hyperbolic Discounting_An IT manager at a company from the telecommunication services industry deciding on the most secure VPN solution to implement for remote employees.,0.4999999991666666,0.0,-0.23333332961111117,0.13333333306666667,-0.13333333288888888,0.39999999733333336
Hyperbolic Discounting_An account manager at a company from the consumer services industry deciding how to approach re-negotiating a key client's contract for better terms.,0.16666666638888888,-0.19999999966666665,-0.19999999933333337,0.0,0.12499999937500006,-0.07999999984
Hyperbolic Discounting_An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,0.16666666638888888,0.4999999991666667,0.0,-0.3333333322222222,0.0,0.3999999960000001
Hyperbolic Discounting_An asset manager at a company from the equity real estate investment trusts industry deciding how to allocate resources for upgrading building facilities.,0.0,0.23333333294444442,0.0,0.3333333322222222,0.0,0.19999999800000004
Hyperbolic Discounting_An asset manager at a company from the real estate management & development industry deciding how to allocate funds for maximum return on a mixed-use development.,0.0,0.4333333326111111,0.0,0.3333333322222223,0.0,0.4799999958400001
Hyperbolic Discounting_An engineering manager at a company from the semiconductors & semiconductor equipment industry deciding on technical specifications and performance metrics for a new chip design intended to enhance processing speed.,0.4999999991666666,0.6999999971666667,-0.5999999940000001,0.0,0.07999999984,0.1666666660555556
Hyperbolic Discounting_An engineering manager at a company from the software & services industry deciding on the most suitable tech stack for a new software application.,0.3999999993333333,0.13333333477777776,-0.19999999800000004,-0.0888888884148148,-0.09999999983333333,0.5333333301111113
Hyperbolic Discounting_An environmental health and safety manager at a company from the materials industry deciding on the new safety measures to adopt to minimize workplace accidents.,0.0,0.0,0.0,0.0,-0.19999999966666665,0.733333330888889
Hyperbolic Discounting_An environmental manager at a company from the energy industry deciding on the best strategies to reduce carbon emissions.,0.36666666605555553,0.19999999933333337,0.16666666638888888,0.6666666644444444,0.19999999959999998,0.5666666647222224
Hyperbolic Discounting_An environmental manager at a company from the utilities industry deciding the best strategy to reduce the carbon footprint of the company's operations.,0.0,0.18749999953125002,0.13333333288888888,0.0,0.2999999991666667,0.5666666647222224
Hyperbolic Discounting_An events manager at a company from the media & entertainment industry deciding how to coordinate a virtual concert for fans around the world.,0.0,0.0,0.0,0.24999999916666668,-0.09999999983333333,0.3999999960000001
Hyperbolic Discounting_An inventory manager at a company from the consumer discretionary distribution & retail industry deciding on the ideal reorder level for high-demand products to prevent stockouts.,-0.24999999916666668,0.0,-0.3999999960000001,0.03333333327777776,0.0,0.36666666405555565
Hyperbolic Discounting_An inventory manager at a company from the consumer staples distribution & retail industry deciding how much safety stock to keep for high-demand items.,0.33333333277777777,0.33333333277777777,0.0,0.6666666644444444,0.0,0.26666666288888896
Hyperbolic Discounting_An investment manager at a company from the banks industry deciding the allocation of funds across different asset classes for increased returns.,-0.09999999983333333,0.0,-0.19999999933333337,-0.0999999998,0.06666666655555552,0.47999999744000005
Hyperbolic Discounting_An investment manager at a company from the equity real estate investment trusts industry deciding the best strategy for diversifying the investment portfolio.,0.0,0.08333333306944447,0.0,0.5999999983555556,0.47999999904,0.07999999984
Hyperbolic Discounting_An investment manager at a company from the financial services industry deciding which emerging market funds to include in the client's portfolio to achieve diversification.,0.0,0.16666666638888888,0.0,0.13333333262222222,0.4266666642355556,0.6799999983733334
Hyperbolic Discounting_An operations manager at a company from the banks industry deciding how to streamline the loan processing workflow for efficiency.,-0.3333333322222223,-0.39999999883333337,0.13333333288888888,0.22222222148148146,0.0,0.633333328388889
Hyperbolic Discounting_An operations manager at a company from the capital goods industry deciding if overtime work is necessary to meet production deadlines.,0.16666666638888886,0.0,-0.19999999800000004,0.022222224548148074,0.0,0.13333333255555563
Hyperbolic Discounting_An operations manager at a company from the commercial & professional services industry deciding whether to invest in new technology for streamlining workflows.,0.2499999995833333,0.0,-0.19999999933333337,0.0999999998,0.0,0.5999999966666667
Hyperbolic Discounting_An operations manager at a company from the consumer discretionary distribution & retail industry deciding on the best logistics provider to reduce delivery times and costs.,-0.3333333322222223,0.5333333324444445,0.13333333288888888,0.22222222148148146,0.0,0.366666665388889
Hyperbolic Discounting_An operations manager at a company from the consumer services industry deciding how to streamline the supply chain process to reduce operating costs.,0.0,0.049999999875,0.0,-0.3333333322222222,0.19999999933333337,0.17999999800666672
Hyperbolic Discounting_An operations manager at a company from the energy industry deciding whether to implement a new automated system to improve efficiency.,0.0,0.0,0.0,-0.2666666659111111,0.0,0.29999999750000006
Hyperbolic Discounting_An operations manager at a company from the equity real estate investment trusts industry deciding on the implementation of a new property management software.,0.0,-0.09999999983333335,0.0,0.27777777694444444,0.0,-0.03333333327777776
Hyperbolic Discounting_An operations manager at a company from the health care equipment & services industry deciding on the implementation of a new inventory management system.,0.19999999800000004,0.1999999998888889,0.0,0.1999999996,0.0,0.09999999966666669
Hyperbolic Discounting_An operations manager at a company from the insurance industry deciding how to streamline the claims processing procedure to reduce turnaround time.,-0.24999999916666668,0.16666666638888888,0.0,-0.06666666644444444,0.19999999933333337,0.4799999971733334
Hyperbolic Discounting_An operations manager at a company from the materials industry deciding how to reallocate resources to meet the sudden increase in demand for their products.,0.20833333298611115,0.0,-0.19999999800000004,0.0,0.0,0.08666666488222227
Hyperbolic Discounting_An operations manager at a company from the real estate management & development industry deciding on the implementation of new software to improve workflow efficiency.,0.0,-0.19999999933333337,0.0,0.0666666663111111,-0.09999999983333333,0.5999999953333335
Hyperbolic Discounting_An operations manager at a company from the software & services industry deciding on optimizing the workflow to reduce delivery times for software updates.,0.19999999966666665,-0.19999999959999998,0.0,0.1999999996,0.0,0.5999999966666667
Hyperbolic Discounting_An operations manager at a company from the transportation industry deciding how to reallocate resources to handle an unexpected surge in demand.,0.3333333327777777,0.0,-0.5999999940000001,0.04394124479318935,0.0,0.2666666642222223
Hyperbolic Discounting_An operations manager at a company from the utilities industry deciding how to optimize the supply chain for peak energy demand.,0.16666666638888888,0.6666666655555555,0.16666666638888888,0.0,0.0,0.5666666620555556
Hyperbolic Discounting_An underwriting manager at a company from the insurance industry deciding on the criteria for assessing high-risk clients.,0.0,0.26666666622222224,0.0,0.16666666583333334,0.09999999950000005,-0.03333333327777776
Illusion of Control_A branch manager at a company from the banks industry deciding whether to extend branch operations to a new city.,0.0,0.0,-0.18822053804030767,0.09999999931666674,0.04166666647569446,0.10624999988593745
Illusion of Control_A branch manager at a company from the financial services industry deciding on the staffing requirements for the upcoming quarter to ensure efficient operation and customer satisfaction.,0.1999999998,0.0,-0.18822053804030767,0.3333333328571429,-0.13333333288888888,0.17333333314518515
Illusion of Control_A brand manager at a company from the consumer durables & apparel industry deciding how to reposition the brand to appeal to a younger demographic.,-0.16572871495298377,-0.09999999975,-0.18822053804030767,0.49999999949999985,-0.07777777767746907,0.03999999998500002
Illusion of Control_A brand manager at a company from the household & personal products industry deciding on the best strategy to enhance brand loyalty among Millennials.,-0.11666666648749999,-0.09999999975,0.3222222221188271,-0.18749999976562495,0.18373015848626068,0.23333333327592584
Illusion of Control_A business development manager at a company from the banks industry deciding on strategic partnerships to expand market reach.,-0.16572871495298377,0.0,-0.3333333322222222,0.4288888884501234,-0.2166666662569444,0.07999999992
Illusion of Control_A claims manager at a company from the insurance industry deciding whether to approve a large settlement for a disputed claim.,-0.16572871495298377,0.0,0.7499999990624999,0.28499999959803574,-0.24999999968749992,-0.1821428568633078
Illusion of Control_A client service manager at a company from the commercial & professional services industry deciding on how to address a major client's service complaint.,-0.16572871495298377,0.0,-0.18822053804030767,0.0,-0.031249999960937476,0.06222222215753086
"Illusion of Control_A clinical operations manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on whether to proceed with Phase 3 trials after reviewing initial Phase 2 results.",-0.16572871495298377,-0.04166666642361111,0.28452380942042227,-0.34999999964999995,0.1783333327426389,0.2033333329336111
Illusion of Control_A clinical services manager at a company from the health care equipment & services industry deciding on resource allocation for an upcoming clinical trial.,-0.16572871495298377,0.0,-0.9999999966666667,0.3249999992375,-0.1833333332430555,-0.08666666639944443
Illusion of Control_A compliance manager at a company from the banks industry deciding how to update policies in alignment with new regulatory requirements.,-0.16572871495298377,-0.49999999875,0.08333333371527771,-0.49999999949999985,-0.04166666651736106,0.06222222215753086
Illusion of Control_A compliance manager at a company from the equity real estate investment trusts industry deciding how to address recent changes in real estate regulations.,-0.3333333322222222,-0.249999999375,0.07500000012083329,0.1999999998,0.19428571396244898,0.12444444431506171
Illusion of Control_A compliance manager at a company from the financial services industry deciding on the necessary steps to ensure adherence to the latest financial regulations and standards.,-0.16572871495298377,0.0,0.12500000005208328,0.21875000037239584,0.19150793619122988,0.16944444423881172
Illusion of Control_A construction manager at a company from the real estate management & development industry deciding on which subcontractor to hire for electrical work in a new building project.,-0.16572871495298377,-0.49999999875,-0.687499999140625,0.394285713842449,0.11166666629819444,-0.0044444442869135846
Illusion of Control_A content manager at a company from the media & entertainment industry deciding which trending topics to focus on for the upcoming month.,-0.16572871495298377,-0.16666666625,-0.1066666660977778,0.8999999989920635,0.4428571419586168,0.14999999981249995
Illusion of Control_A creative manager at a company from the media & entertainment industry deciding the theme for the next big advertising campaign.,-0.16572871495298377,0.0,-0.18822053804030767,0.2577777776202469,-0.08499999988374995,-0.19499999973624998
Illusion of Control_A credit manager at a company from the banks industry deciding whether to approve a large loan request from a corporate client.,-0.5462962956082819,-0.16666666624999998,-0.08333333322916664,0.11999999981333334,-0.0777777776774691,-0.3202380946580924
Illusion of Control_A credit manager at a company from the financial services industry deciding whether to approve a loan application based on the applicant's creditworthiness and financial background.,-0.7499999990624999,0.0,-0.6249999992187499,-0.07999999998666665,-0.19999999975,-0.1083333333368055
Illusion of Control_A customer relationship manager at a company from the banks industry deciding on tactics to enhance customer satisfaction and loyalty.,-0.16572871495298377,0.0,-0.022857142893061223,0.0,-0.058333333024305545,0.4317460308505921
Illusion of Control_A customer service manager at a company from the consumer discretionary distribution & retail industry deciding on the implementation of a new feedback system to improve customer satisfaction.,-0.16572871495298377,-0.1249999996875,-0.18822053804030767,-0.1999999998,-0.26666666619444446,0.08444444435506172
Illusion of Control_A customer service manager at a company from the consumer durables & apparel industry deciding the improvements needed in the customer feedback process to enhance satisfaction.,-0.16572871495298377,-0.33333333249999997,-0.18822053804030767,0.11999999988000003,-0.06333333348305553,0.05777777779061728
Illusion of Control_A customer service manager at a company from the consumer services industry deciding which new customer support software to implement to enhance service efficiency.,-0.46296296237911516,-0.49999999875,-0.18822053804030767,0.7142857125034013,-0.3749999995312499,0.19444444428756172
Illusion of Control_A customer service manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new training program for the support team.,0.7777777769135802,0.21851851852942383,-0.18822053804030767,0.5999999994,-0.06944444434992282,0.04444444454320986
Illusion of Control_A customer service manager at a company from the health care equipment & services industry deciding on improving the response time to customer inquiries.,-0.16572871495298377,0.0,-0.18822053804030767,0.35999999950666667,0.3499999992874999,0.299999999574074
Illusion of Control_A customer service manager at a company from the insurance industry deciding on a new training program to improve client interaction skills.,-0.16572871495298377,0.0,3.124999481407542e-10,0.8499999990875,0.10833333292013891,0.02222222249382714
Illusion of Control_A customer service manager at a company from the technology hardware & equipment industry deciding on the implementation of a new ticketing system to improve response rates.,-0.16572871495298377,-0.249999999375,-0.18822053804030767,0.75999999919,-0.3749999995312499,0.4979166661111689
Illusion of Control_A customer service manager at a company from the telecommunication services industry deciding whether to implement a new chatbot feature to improve response times.,-0.16572871495298377,-0.1999999995,0.49999999937499984,-0.25999999974,0.0,-0.02888888878663145
Illusion of Control_A customer service manager at a company from the utilities industry deciding how to address a sudden increase in service complaints due to billing errors.,-0.16572871495298377,0.0,-0.18822053804030767,0.7249999986916668,-0.04999999993749996,0.28333333299768515
Illusion of Control_A customer success manager at a company from the software & services industry deciding on the best strategy to enhance customer retention amid increasing competition.,-0.16572871495298377,-0.1249999996875,-0.18822053804030767,-0.04999999995,0.05208333293836807,0.35999999954370365
Illusion of Control_A development manager at a company from the software & services industry deciding on the allocation of resources among multiple ongoing projects.,-0.9999999966666667,-0.16666666624999998,-0.9999999966666667,0.12053571414142217,-0.04499999985375006,0.33555555520271596
Illusion of Control_A digital media manager at a company from the media & entertainment industry deciding the best platform to launch a new viral campaign on.,-0.16572871495298377,0.0,0.7499999990624999,0.16384361254683416,0.24166666603125,0.4971428553545579
Illusion of Control_A facility manager at a company from the energy industry deciding on the maintenance schedule for critical infrastructure.,-0.9999999966666667,-0.07954415930534346,-0.9999999966666667,-0.17499999982499997,-0.037698412848757606,0.3111111107654321
Illusion of Control_A facility manager at a company from the real estate management & development industry deciding on the maintenance schedule for the HVAC system in a large office complex.,-0.3333333322222222,-0.07954415930534346,-0.49999999805555567,0.2767195763855799,0.5333333323888889,0.05666666678824071
Illusion of Control_A finance manager at a company from the commercial & professional services industry deciding on whether to approve the budget increase for the next fiscal year.,-0.16572871495298377,0.0,0.49999999937499984,-0.012500000023958308,-0.11666666644444441,0.03999999996
Illusion of Control_A finance manager at a company from the equity real estate investment trusts industry deciding on the budget allocation for upcoming capital projects.,-0.3333333322222222,-0.249999999375,-0.7499999990624999,0.16384361254683416,0.04166666647569446,0.15428571408244898
Illusion of Control_A finance manager at a company from the household & personal products industry deciding on cost-cutting measures to improve the bottom line.,-0.16572871495298377,0.0,-0.18822053804030767,0.37202380860792233,-0.20833333279513888,-0.047619047678004546
Illusion of Control_A finance manager at a company from the insurance industry deciding how to allocate the budget for IT system upgrades.,-0.16572871495298377,-0.14999999962500002,-0.18822053804030767,-0.37499999953124996,-0.09166666645486113,-0.044444444246913586
Illusion of Control_A finance manager at a company from the utilities industry deciding how to allocate budget cuts while maintaining critical service levels.,-0.16572871495298377,0.0,-0.18822053804030767,0.16384361254683416,-0.031249999960937476,-0.1277777776149691
Illusion of Control_A financial manager at a company from the financial services industry deciding on how to best allocate retained earnings to fuel future growth or distribute as dividends.,-0.5333333315555556,0.0,0.7499999990624999,0.16384361254683416,0.06666666644444444,-0.2638888880960648
Illusion of Control_A fleet manager at a company from the transportation industry deciding whether to upgrade to a more fuel-efficient fleet to reduce operational costs.,-0.16572871495298377,0.0,-0.33333333291666667,0.17333333274650795,-0.16666666627777776,-0.04444444417283953
Illusion of Control_A health and safety manager at a company from the energy industry deciding on the protocol updates for handling hazardous materials.,-0.16572871495298377,0.0,0.3888888884567901,-0.1999999996,-0.1277777775316358,0.006666667122036984
Illusion of Control_A human resources manager at a company from the automobiles & components industry deciding on strategies to improve employee retention and reduce turnover in the manufacturing department.,-0.16572871495298377,0.0,0.031249999960937476,0.4399999991742858,-0.30833333267013885,0.10666666640444444
Illusion of Control_A human resources manager at a company from the commercial & professional services industry deciding on implementing a new employee training program.,0.7499999990624999,-0.249999999375,0.0,0.3199999978577778,0.18452380912875568,0.11666666640972223
Illusion of Control_A human resources manager at a company from the consumer services industry deciding on the best strategy to address the recent increase in employee turnover.,-0.16572871495298377,-0.1249999996875,-0.9999999966666667,0.46666666619999997,0.1483333328801389,0.10166666644069444
"Illusion of Control_A human resources manager at a company from the food, beverage & tobacco industry deciding on the implementation of a new training program to improve employee skills.",-0.16572871495298377,-0.1999999995,-0.18822053804030767,-0.028571428466326564,0.05833333320486117,0.07999999992
Illusion of Control_A human resources manager at a company from the household & personal products industry deciding on the new remote work policy.,-0.16572871495298377,0.0,-0.18822053804030767,-0.07999999992000002,0.23999999947833334,0.5583333326622684
Illusion of Control_A human resources manager at a company from the semiconductors & semiconductor equipment industry deciding on new recruitment strategies to attract top talent in a competitive market.,-0.16572871495298377,-0.16666666624999998,-0.18822053804030767,0.10500000000874998,0.008333333267361142,0.053333333435555554
Illusion of Control_A leasing manager at a company from the real estate management & development industry deciding on the rental price setting for newly available apartments.,-0.16572871495298377,-0.1249999996875,-0.9999999966666667,0.09999999989999997,-0.04999999993749996,-0.007142857123724533
Illusion of Control_A logistics manager at a company from the capital goods industry deciding on optimizing warehouse storage to improve distribution efficiency.,-0.16572871495298377,0.0,-0.1666666661111111,0.9999999987301587,0.09374999983072918,0.11666666667824069
Illusion of Control_A logistics manager at a company from the technology hardware & equipment industry deciding on the best mode of transportation for delivering products to multiple international locations.,0.2999999996999999,0.0,-0.3111111098962963,0.5729166660361689,0.10833333292013891,0.2583333332509259
Illusion of Control_A logistics manager at a company from the transportation industry deciding the optimal route for delivering goods to minimize costs and improve delivery times.,-0.16572871495298377,0.0,-0.18822053804030767,-0.21999999977999996,-0.025000000010416617,0.16944444423881172
Illusion of Control_A maintenance manager at a company from the utilities industry deciding which equipment requires immediate servicing to prevent outages.,-0.16572871495298377,0.0,-0.18822053804030767,-0.19999999979999994,0.0,0.17055555537396605
Illusion of Control_A marketing manager at a company from the automobiles & components industry deciding on the budget allocation for a new advertising campaign to promote eco-friendly vehicles.,-0.16572871495298377,0.0,-0.18822053804030767,0.1326190475867545,-0.33333333266666665,0.03333333338888887
Illusion of Control_A marketing manager at a company from the commercial & professional services industry deciding on the best platform for launching the next advertising campaign.,0.7777777769135802,-0.09999999975,-0.18822053804030767,0.7942857134202267,0.09999999983333333,0.16666666606944447
Illusion of Control_A marketing manager at a company from the consumer discretionary distribution & retail industry deciding whether to launch a digital marketing campaign to increase brand awareness.,-0.16572871495298377,0.0,-0.18822053804030767,0.7373015864814563,0.04166666647569446,0.23999999951555556
Illusion of Control_A marketing manager at a company from the consumer durables & apparel industry deciding the channels to focus on for launching a new advertising campaign.,-0.6666666644444446,-0.09999999975,0.20833333342013885,0.07999999995999996,-0.09166666682986109,-0.10416666671006936
Illusion of Control_A marketing manager at a company from the consumer services industry deciding which social media platform to prioritize for a new digital advertising campaign.,0.2592592589711934,0.0,-0.5624999992968749,0.19374999978281243,-0.15833333285763887,0.22222222182716048
Illusion of Control_A marketing manager at a company from the consumer staples distribution & retail industry deciding which digital advertising channels to invest in for maximum reach.,-0.0416666666145833,-0.09999999975,0.49999999937499984,-0.12499999982499999,0.08333333295138892,0.23444444419256166
"Illusion of Control_A marketing manager at a company from the food, beverage & tobacco industry deciding on the best advertising strategy to launch a new product line.",-0.16572871495298377,-0.1999999995,-0.18822053804030767,-0.17999999979499998,0.13333333311111112,-0.05999999954000006
Illusion of Control_A marketing manager at a company from the household & personal products industry deciding on the allocation of the digital marketing budget among various platforms.,-0.16572871495298377,0.0,-0.18822053804030767,0.39999999946666664,0.13333333288888888,-0.06999999997249998
Illusion of Control_A marketing manager at a company from the insurance industry deciding on the launch strategy for a new advertising campaign.,-0.16572871495298377,-0.29999999925000004,0.9999999987500001,0.9999999987944443,0.12499999976041667,0.019999999925000022
Illusion of Control_A marketing manager at a company from the media & entertainment industry deciding the target audience for the new film release.,-0.16572871495298377,-0.09999999975,-0.18822053804030767,-0.05357142829846938,-0.0277777777399691,-0.21999999970499995
Illusion of Control_A marketing manager at a company from the telecommunication services industry deciding the best strategy to launch a new service package on social media platforms.,-0.16572871495298377,-0.09999999975,-0.9999999987500001,0.6999999992999999,0.11999999988499999,0.054999999951250024
Illusion of Control_A media relations manager at a company from the media & entertainment industry deciding how to handle a public relations crisis involving a major celebrity.,-0.16572871495298377,0.0,-0.18822053804030767,-0.22666666645481479,-0.26626984081731075,-0.0999999999
Illusion of Control_A merchandising manager at a company from the consumer discretionary distribution & retail industry deciding how to arrange products in the store to maximize purchase potential.,0.3888888884567901,0.0,-0.18822053804030767,-0.39999999959999993,0.10833333327430554,-0.054999999951250024
Illusion of Control_A merchandising manager at a company from the consumer staples distribution & retail industry deciding which new product lines to introduce next quarter.,-0.16572871495298377,0.0,-0.18822053804030767,-0.0380952379551021,-0.19999999974999993,-0.026666666484444445
Illusion of Control_A network operations manager at a company from the telecommunication services industry deciding how to handle an unexpected outage affecting multiple regions.,-0.16572871495298377,0.0,0.0,-0.5999999993999999,-0.1666666661111111,-0.0016666666360648063
Illusion of Control_A plant manager at a company from the materials industry deciding whether to invest in new technology to increase production capacity.,0.0,0.0,0.7142857132653061,0.8249999984472222,-0.0999999995,-0.06666666644444444
Illusion of Control_A portfolio manager at a company from the equity real estate investment trusts industry deciding which property investments to include in a new fund.,-0.7777777751851853,-0.09999999975,-0.07083333322118053,-0.3999999992,-0.09166666641319443,-0.058333333399305506
Illusion of Control_A portfolio manager at a company from the financial services industry deciding which combination of assets to allocate in order to maximize returns while managing risk.,-0.16572871495298377,-0.49999999875000006,-0.6499999977000002,0.08690476187912412,0.07499999990624998,0.02499999996874998
"Illusion of Control_A procurement manager at a company from the materials industry deciding which suppliers offer the best balance of cost, quality, and reliability.",-0.16572871495298377,0.0,-0.18822053804030767,0.0,-0.17499999978124992,0.02222222219753086
Illusion of Control_A product development manager at a company from the automobiles & components industry deciding on the features to prioritize for the next car model based on customer feedback.,-0.16572871495298377,-0.09999999975,-0.7916666656770832,-0.0812499999421875,-0.1666666663611111,-0.00999999997749998
Illusion of Control_A product development manager at a company from the consumer discretionary distribution & retail industry deciding on the features of a new product based on market research and consumer demand.,-0.16572871495298377,-0.09999999975,-0.9166666655208333,0.9999999980000001,-0.14999999981249995,0.2671428567037245
Illusion of Control_A product development manager at a company from the consumer durables & apparel industry deciding whether to invest in sustainable materials for the new product line.,-0.16572871495298377,0.0,-0.3333333322222222,0.2649999996370833,0.3422222216241975,0.42499999868402777
Illusion of Control_A product development manager at a company from the health care equipment & services industry deciding on prioritizing features for the next generation of a medical device.,-0.16572871495298377,0.0,-0.18822053804030767,-0.1249999998437499,-0.041666666614583306,0.2622222217871605
Illusion of Control_A product development manager at a company from the household & personal products industry deciding whether to launch a new eco-friendly cleaning product.,-0.16572871495298377,-0.1999999995,-0.9999999975000001,0.4035714279079932,0.26666666632777775,0.1977777775602469
"Illusion of Control_A product development manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on the features of a new healthcare product based on market research feedback.",-0.3333333322222222,-0.16666666624999998,0.0,0.15624999925260422,-0.0277777777399691,0.029444444376033906
Illusion of Control_A product development manager at a company from the semiconductors & semiconductor equipment industry deciding on key features to include in the next generation of their core product to stay ahead of competitors.,-0.6666666645833333,0.0,-0.18822053804030767,-1.0714280573864698e-10,0.07499999978125002,0.1472222219834105
Illusion of Control_A product development manager at a company from the technology hardware & equipment industry deciding whether to integrate an emerging technology into the next generation of devices.,-0.16572871495298377,0.0,-0.18822053804030767,0.10476190453922903,-0.3124999996093749,0.05222222218003088
Illusion of Control_A product development manager at a company from the telecommunication services industry deciding which features to prioritize in the next software update to meet customer demands.,-0.16572871495298377,-0.249999999375,-0.2999999987333334,-0.0999999999,-0.031249999960937476,0.19999999977777777
Illusion of Control_A product manager at a company from the consumer services industry deciding whether to launch a new feature in the next app update based on user feedback.,-0.16572871495298377,0.0,-0.87499999890625,-0.1999999996,-0.09166666660763886,0.23444444419256166
Illusion of Control_A product manager at a company from the software & services industry deciding on the feature prioritization for the next product release.,-0.16572871495298377,-0.49999999875,-0.18822053804030767,0.46084656029996635,-0.29166666598958335,-0.22499999930208334
Illusion of Control_A production manager at a company from the automobiles & components industry deciding which manufacturing process improvements to implement to increase efficiency.,-0.16572871495298377,0.0,-0.18822053804030767,0.49999999833333336,-0.49999999937499984,0.1888888886882716
Illusion of Control_A production manager at a company from the capital goods industry deciding on which machinery to invest in to increase manufacturing efficiency.,-0.16572871495298377,0.0,-0.9999999987500001,-0.041666666614583306,-0.06249999992187497,-0.06666666644444444
"Illusion of Control_A production manager at a company from the food, beverage & tobacco industry deciding on how to optimize the production schedule for increased efficiency.",-0.16572871495298377,-0.07954415930534346,-0.9999999966666667,-0.13333333320000001,0.02222222219753086,0.13999999985999997
Illusion of Control_A production manager at a company from the materials industry deciding how to optimize the manufacturing process to reduce waste and improve efficiency.,0.7499999990624999,0.0,0.49999999937499984,0.09428571414244899,0.21999999951,0.006031745928914067
Illusion of Control_A production manager at a company from the media & entertainment industry deciding the schedule for filming the next season of a popular show.,-0.16572871495298377,-0.33333333249999997,-0.18822053804030767,0.17999999982,0.2678571424447279,0.07333333339055555
"Illusion of Control_A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.",-0.16572871495298377,0.0,0.7499999990624999,0.08125000046302075,-0.14166666635069444,0.029285714238699002
Illusion of Control_A production manager at a company from the semiconductors & semiconductor equipment industry deciding on the allocation of resources for an upcoming manufacturing schedule to meet increasing demand.,-0.7777777751851853,0.0,-0.18822053804030767,0.01714285718122449,0.0,-0.1833333330949074
Illusion of Control_A production manager at a company from the technology hardware & equipment industry deciding on the optimal production schedule to meet increased demand while minimizing overtime.,-0.16572871495298377,0.0,0.0,0.15624999980468748,-0.19166666624652776,0.23777777752024684
Illusion of Control_A project manager at a company from the capital goods industry deciding which tasks to prioritize to stay on schedule.,-0.16572871495298377,-0.33333333249999997,0.49999999937499984,0.21666666632433867,-0.1666666661111111,-0.0190476187664399
Illusion of Control_A project manager at a company from the commercial & professional services industry deciding on the allocation of resources for the upcoming project phase.,-0.16572871495298377,-0.16666666624999998,-0.18822053804030767,0.7499999991944444,0.1499999997291667,0.07499999990625003
